0,12.3895,11.1486,14.7646,13.7674,11.8454,11.8538,10.6288,11.7043,11.3323,9.86406,10.5154
1,14.7646,10.5154,13.7674,11.8454,11.8538,10.6288,11.7043,11.3323,9.86406,11.1486,9.23373
2,13.7674,9.23373,11.8454,11.8538,10.6288,11.7043,11.3323,9.86406,11.1486,10.5154,12.0862
3,11.8454,12.0862,11.8538,10.6288,11.7043,11.3323,9.86406,11.1486,10.5154,9.23373,10.1438
4,11.8538,10.1438,10.6288,11.7043,11.3323,9.86406,11.1486,10.5154,9.23373,12.0862,7.4817
5,10.6288,7.4817,11.7043,11.3323,9.86406,11.1486,10.5154,9.23373,12.0862,10.1438,9.97092
6,11.7043,9.97092,11.3323,9.86406,11.1486,10.5154,9.23373,12.0862,10.1438,7.4817,9.21474
7,11.3323,9.21474,9.86406,11.1486,10.5154,9.23373,12.0862,10.1438,7.4817,9.97092,14.0907
8,9.86406,14.0907,11.1486,10.5154,9.23373,12.0862,10.1438,7.4817,9.97092,9.21474,11.456
9,11.1486,11.456,10.5154,9.23373,12.0862,10.1438,7.4817,9.97092,9.21474,14.0907,13.7718
10,10.5154,13.7718,9.23373,12.0862,10.1438,7.4817,9.97092,9.21474,14.0907,11.456,15.7275
11,9.23373,15.7275,12.0862,10.1438,7.4817,9.97092,9.21474,14.0907,11.456,13.7718,11.8064
12,12.0862,11.8064,10.1438,7.4817,9.97092,9.21474,14.0907,11.456,13.7718,15.7275,10.2364
13,10.1438,10.2364,7.4817,9.97092,9.21474,14.0907,11.456,13.7718,15.7275,11.8064,7.69532
14,7.4817,7.69532,9.97092,9.21474,14.0907,11.456,13.7718,15.7275,11.8064,10.2364,10.767
15,9.97092,10.767,9.21474,14.0907,11.456,13.7718,15.7275,11.8064,10.2364,7.69532,14.2336
16,9.21474,14.2336,14.0907,11.456,13.7718,15.7275,11.8064,10.2364,7.69532,10.767,10.1661
17,14.0907,10.1661,11.456,13.7718,15.7275,11.8064,10.2364,7.69532,10.767,14.2336,11.7882
18,11.456,11.7882,13.7718,15.7275,11.8064,10.2364,7.69532,10.767,14.2336,10.1661,12.543
19,13.7718,12.543,15.7275,11.8064,10.2364,7.69532,10.767,14.2336,10.1661,11.7882,11.3028
20,15.7275,11.3028,11.8064,10.2364,7.69532,10.767,14.2336,10.1661,11.7882,12.543,11.0737
21,11.8064,11.0737,10.2364,7.69532,10.767,14.2336,10.1661,11.7882,12.543,11.3028,9.87128
22,10.2364,9.87128,7.69532,10.767,14.2336,10.1661,11.7882,12.543,11.3028,11.0737,10.9912
23,7.69532,10.9912,10.767,14.2336,10.1661,11.7882,12.543,11.3028,11.0737,9.87128,11.1826
24,10.767,11.1826,14.2336,10.1661,11.7882,12.543,11.3028,11.0737,9.87128,10.9912,9.48083
25,14.2336,9.48083,10.1661,11.7882,12.543,11.3028,11.0737,9.87128,10.9912,11.1826,12.2974
26,10.1661,12.2974,11.7882,12.543,11.3028,11.0737,9.87128,10.9912,11.1826,9.48083,11.5683
27,11.7882,11.5683,12.543,11.3028,11.0737,9.87128,10.9912,11.1826,9.48083,12.2974,9.11761
28,12.543,9.11761,11.3028,11.0737,9.87128,10.9912,11.1826,9.48083,12.2974,11.5683,8.47475
29,11.3028,8.47475,11.0737,9.87128,10.9912,11.1826,9.48083,12.2974,11.5683,9.11761,8.98125
30,11.0737,8.98125,9.87128,10.9912,11.1826,9.48083,12.2974,11.5683,9.11761,8.47475,7.57904
31,9.87128,7.57904,10.9912,11.1826,9.48083,12.2974,11.5683,9.11761,8.47475,8.98125,4.89499
32,10.9912,4.89499,11.1826,9.48083,12.2974,11.5683,9.11761,8.47475,8.98125,7.57904,5.71684
33,11.1826,5.71684,9.48083,12.2974,11.5683,9.11761,8.47475,8.98125,7.57904,4.89499,7.54981
34,9.48083,7.54981,12.2974,11.5683,9.11761,8.47475,8.98125,7.57904,4.89499,5.71684,6.30264
35,12.2974,6.30264,11.5683,9.11761,8.47475,8.98125,7.57904,4.89499,5.71684,7.54981,5.88324
36,11.5683,5.88324,9.11761,8.47475,8.98125,7.57904,4.89499,5.71684,7.54981,6.30264,5.5886
37,9.11761,5.5886,8.47475,8.98125,7.57904,4.89499,5.71684,7.54981,6.30264,5.88324,6.04922
38,8.47475,6.04922,8.98125,7.57904,4.89499,5.71684,7.54981,6.30264,5.88324,5.5886,7.66162
39,8.98125,7.66162,7.57904,4.89499,5.71684,7.54981,6.30264,5.88324,5.5886,6.04922,9.12343
40,7.57904,9.12343,4.89499,5.71684,7.54981,6.30264,5.88324,5.5886,6.04922,7.66162,7.90817
41,4.89499,7.90817,5.71684,7.54981,6.30264,5.88324,5.5886,6.04922,7.66162,9.12343,7.82254
42,5.71684,7.82254,7.54981,6.30264,5.88324,5.5886,6.04922,7.66162,9.12343,7.90817,6.21159
43,7.54981,6.21159,6.30264,5.88324,5.5886,6.04922,7.66162,9.12343,7.90817,7.82254,6.98409
44,6.30264,6.98409,5.88324,5.5886,6.04922,7.66162,9.12343,7.90817,7.82254,6.21159,8.57869
45,5.88324,8.57869,5.5886,6.04922,7.66162,9.12343,7.90817,7.82254,6.21159,6.98409,8.0655
46,5.5886,8.0655,6.04922,7.66162,9.12343,7.90817,7.82254,6.21159,6.98409,8.57869,9.69433
47,6.04922,9.69433,7.66162,9.12343,7.90817,7.82254,6.21159,6.98409,8.57869,8.0655,11.0244
48,7.66162,11.0244,9.12343,7.90817,7.82254,6.21159,6.98409,8.57869,8.0655,9.69433,11.144
49,9.12343,11.144,7.90817,7.82254,6.21159,6.98409,8.57869,8.0655,9.69433,11.0244,11.384
50,7.90817,11.384,7.82254,6.21159,6.98409,8.57869,8.0655,9.69433,11.0244,11.144,10.0513
51,7.82254,10.0513,6.21159,6.98409,8.57869,8.0655,9.69433,11.0244,11.144,11.384,8.92264
52,6.21159,8.92264,6.98409,8.57869,8.0655,9.69433,11.0244,11.144,11.384,10.0513,5.39571
53,6.98409,5.39571,8.57869,8.0655,9.69433,11.0244,11.144,11.384,10.0513,8.92264,8.90693
54,8.57869,8.90693,8.0655,9.69433,11.0244,11.144,11.384,10.0513,8.92264,5.39571,10.5487
55,8.0655,10.5487,9.69433,11.0244,11.144,11.384,10.0513,8.92264,5.39571,8.90693,7.52277
56,9.69433,7.52277,11.0244,11.144,11.384,10.0513,8.92264,5.39571,8.90693,10.5487,7.46129
57,11.0244,7.46129,11.144,11.384,10.0513,8.92264,5.39571,8.90693,10.5487,7.52277,5.84861
58,11.144,5.84861,11.384,10.0513,8.92264,5.39571,8.90693,10.5487,7.52277,7.46129,6.54202
59,11.384,6.54202,10.0513,8.92264,5.39571,8.90693,10.5487,7.52277,7.46129,5.84861,6.52964
60,10.0513,6.52964,8.92264,5.39571,8.90693,10.5487,7.52277,7.46129,5.84861,6.54202,7.7014
61,8.92264,7.7014,5.39571,8.90693,10.5487,7.52277,7.46129,5.84861,6.54202,6.52964,7.47405
62,5.39571,7.47405,8.90693,10.5487,7.52277,7.46129,5.84861,6.54202,6.52964,7.7014,4.65591
63,8.90693,4.65591,10.5487,7.52277,7.46129,5.84861,6.54202,6.52964,7.7014,7.47405,5.91378
64,10.5487,5.91378,7.52277,7.46129,5.84861,6.54202,6.52964,7.7014,7.47405,4.65591,9.2468
65,7.52277,9.2468,7.46129,5.84861,6.54202,6.52964,7.7014,7.47405,4.65591,5.91378,8.02943
66,7.46129,8.02943,5.84861,6.54202,6.52964,7.7014,7.47405,4.65591,5.91378,9.2468,8.30124
67,5.84861,8.30124,6.54202,6.52964,7.7014,7.47405,4.65591,5.91378,9.2468,8.02943,11.3478
68,6.54202,11.3478,6.52964,7.7014,7.47405,4.65591,5.91378,9.2468,8.02943,8.30124,10.832
69,6.52964,10.832,7.7014,7.47405,4.65591,5.91378,9.2468,8.02943,8.30124,11.3478,8.56534
70,7.7014,8.56534,7.47405,4.65591,5.91378,9.2468,8.02943,8.30124,11.3478,10.832,9.28306
71,7.47405,9.28306,4.65591,5.91378,9.2468,8.02943,8.30124,11.3478,10.832,8.56534,10.0403
72,4.65591,10.0403,5.91378,9.2468,8.02943,8.30124,11.3478,10.832,8.56534,9.28306,11.281
73,5.91378,11.281,9.2468,8.02943,8.30124,11.3478,10.832,8.56534,9.28306,10.0403,9.07933
74,9.2468,9.07933,8.02943,8.30124,11.3478,10.832,8.56534,9.28306,10.0403,11.281,5.61745
75,8.02943,5.61745,8.30124,11.3478,10.832,8.56534,9.28306,10.0403,11.281,9.07933,8.54397
76,8.30124,8.54397,11.3478,10.832,8.56534,9.28306,10.0403,11.281,9.07933,5.61745,9.64597
77,11.3478,9.64597,10.832,8.56534,9.28306,10.0403,11.281,9.07933,5.61745,8.54397,6.60114
78,10.832,6.60114,8.56534,9.28306,10.0403,11.281,9.07933,5.61745,8.54397,9.64597,8.77609
79,8.56534,8.77609,9.28306,10.0403,11.281,9.07933,5.61745,8.54397,9.64597,6.60114,6.19437
80,9.28306,6.19437,10.0403,11.281,9.07933,5.61745,8.54397,9.64597,6.60114,8.77609,9.14506
81,10.0403,9.14506,11.281,9.07933,5.61745,8.54397,9.64597,6.60114,8.77609,6.19437,6.45305
82,11.281,6.45305,9.07933,5.61745,8.54397,9.64597,6.60114,8.77609,6.19437,9.14506,5.26631
83,9.07933,5.26631,5.61745,8.54397,9.64597,6.60114,8.77609,6.19437,9.14506,6.45305,5.84417
84,5.61745,5.84417,8.54397,9.64597,6.60114,8.77609,6.19437,9.14506,6.45305,5.26631,4.93343
85,8.54397,4.93343,9.64597,6.60114,8.77609,6.19437,9.14506,6.45305,5.26631,5.84417,5.7446
86,9.64597,5.7446,6.60114,8.77609,6.19437,9.14506,6.45305,5.26631,5.84417,4.93343,5.38563
87,6.60114,5.38563,8.77609,6.19437,9.14506,6.45305,5.26631,5.84417,4.93343,5.7446,6.23169
88,8.77609,6.23169,6.19437,9.14506,6.45305,5.26631,5.84417,4.93343,5.7446,5.38563,6.18828
89,6.19437,6.18828,9.14506,6.45305,5.26631,5.84417,4.93343,5.7446,5.38563,6.23169,6.08833
90,9.14506,6.08833,6.45305,5.26631,5.84417,4.93343,5.7446,5.38563,6.23169,6.18828,5.84949
91,6.45305,5.84949,5.26631,5.84417,4.93343,5.7446,5.38563,6.23169,6.18828,6.08833,6.25987
92,5.26631,6.25987,5.84417,4.93343,5.7446,5.38563,6.23169,6.18828,6.08833,5.84949,4.68346
93,5.84417,4.68346,4.93343,5.7446,5.38563,6.23169,6.18828,6.08833,5.84949,6.25987,3.80341
94,4.93343,3.80341,5.7446,5.38563,6.23169,6.18828,6.08833,5.84949,6.25987,4.68346,3.92545
95,5.7446,3.92545,5.38563,6.23169,6.18828,6.08833,5.84949,6.25987,4.68346,3.80341,1.1869
96,5.38563,1.1869,6.23169,6.18828,6.08833,5.84949,6.25987,4.68346,3.80341,3.92545,3.05878
97,6.23169,3.05878,6.18828,6.08833,5.84949,6.25987,4.68346,3.80341,3.92545,1.1869,4.03997
98,6.18828,4.03997,6.08833,5.84949,6.25987,4.68346,3.80341,3.92545,1.1869,3.05878,5.45225
99,6.08833,5.45225,5.84949,6.25987,4.68346,3.80341,3.92545,1.1869,3.05878,4.03997,5.79963
100,5.84949,5.79963,6.25987,4.68346,3.80341,3.92545,1.1869,3.05878,4.03997,5.45225,3.94497
101,6.25987,3.94497,4.68346,3.80341,3.92545,1.1869,3.05878,4.03997,5.45225,5.79963,5.58093
102,4.68346,5.58093,3.80341,3.92545,1.1869,3.05878,4.03997,5.45225,5.79963,3.94497,7.12776
103,3.80341,7.12776,3.92545,1.1869,3.05878,4.03997,5.45225,5.79963,3.94497,5.58093,6.45552
104,3.92545,6.45552,1.1869,3.05878,4.03997,5.45225,5.79963,3.94497,5.58093,7.12776,4.73106
105,1.1869,4.73106,3.05878,4.03997,5.45225,5.79963,3.94497,5.58093,7.12776,6.45552,3.82905
106,3.05878,3.82905,4.03997,5.45225,5.79963,3.94497,5.58093,7.12776,6.45552,4.73106,4.39918
107,4.03997,4.39918,5.45225,5.79963,3.94497,5.58093,7.12776,6.45552,4.73106,3.82905,3.05578
108,5.45225,3.05578,5.79963,3.94497,5.58093,7.12776,6.45552,4.73106,3.82905,4.39918,2.79779
109,5.79963,2.79779,3.94497,5.58093,7.12776,6.45552,4.73106,3.82905,4.39918,3.05578,2.59964
110,3.94497,2.59964,5.58093,7.12776,6.45552,4.73106,3.82905,4.39918,3.05578,2.79779,5.54673
111,5.58093,5.54673,7.12776,6.45552,4.73106,3.82905,4.39918,3.05578,2.79779,2.59964,7.64639
112,7.12776,7.64639,6.45552,4.73106,3.82905,4.39918,3.05578,2.79779,2.59964,5.54673,6.88287
113,6.45552,6.88287,4.73106,3.82905,4.39918,3.05578,2.79779,2.59964,5.54673,7.64639,6.47589
114,4.73106,6.47589,3.82905,4.39918,3.05578,2.79779,2.59964,5.54673,7.64639,6.88287,6.06216
115,3.82905,6.06216,4.39918,3.05578,2.79779,2.59964,5.54673,7.64639,6.88287,6.47589,5.74137
116,4.39918,5.74137,3.05578,2.79779,2.59964,5.54673,7.64639,6.88287,6.47589,6.06216,9.18041
117,3.05578,9.18041,2.79779,2.59964,5.54673,7.64639,6.88287,6.47589,6.06216,5.74137,9.98879
118,2.79779,9.98879,2.59964,5.54673,7.64639,6.88287,6.47589,6.06216,5.74137,9.18041,9.90115
119,2.59964,9.90115,5.54673,7.64639,6.88287,6.47589,6.06216,5.74137,9.18041,9.98879,10.1093
120,5.54673,10.1093,7.64639,6.88287,6.47589,6.06216,5.74137,9.18041,9.98879,9.90115,10.2419
121,7.64639,10.2419,6.88287,6.47589,6.06216,5.74137,9.18041,9.98879,9.90115,10.1093,10.0687
122,6.88287,10.0687,6.47589,6.06216,5.74137,9.18041,9.98879,9.90115,10.1093,10.2419,8.5375
123,6.47589,8.5375,6.06216,5.74137,9.18041,9.98879,9.90115,10.1093,10.2419,10.0687,6.37787
124,6.06216,6.37787,5.74137,9.18041,9.98879,9.90115,10.1093,10.2419,10.0687,8.5375,6.97356
125,5.74137,6.97356,9.18041,9.98879,9.90115,10.1093,10.2419,10.0687,8.5375,6.37787,6.54677
126,9.18041,6.54677,9.98879,9.90115,10.1093,10.2419,10.0687,8.5375,6.37787,6.97356,7.79582
127,9.98879,7.79582,9.90115,10.1093,10.2419,10.0687,8.5375,6.37787,6.97356,6.54677,7.47413
128,9.90115,7.47413,10.1093,10.2419,10.0687,8.5375,6.37787,6.97356,6.54677,7.79582,7.10107
129,10.1093,7.10107,10.2419,10.0687,8.5375,6.37787,6.97356,6.54677,7.79582,7.47413,6.90432
130,10.2419,6.90432,10.0687,8.5375,6.37787,6.97356,6.54677,7.79582,7.47413,7.10107,10.9674
131,10.0687,10.9674,8.5375,6.37787,6.97356,6.54677,7.79582,7.47413,7.10107,6.90432,9.94216
132,8.5375,9.94216,6.37787,6.97356,6.54677,7.79582,7.47413,7.10107,6.90432,10.9674,10.1407
133,6.37787,10.1407,6.97356,6.54677,7.79582,7.47413,7.10107,6.90432,10.9674,9.94216,7.17051
134,6.97356,7.17051,6.54677,7.79582,7.47413,7.10107,6.90432,10.9674,9.94216,10.1407,8.19737
135,6.54677,8.19737,7.79582,7.47413,7.10107,6.90432,10.9674,9.94216,10.1407,7.17051,6.32657
136,7.79582,6.32657,7.47413,7.10107,6.90432,10.9674,9.94216,10.1407,7.17051,8.19737,7.24825
137,7.47413,7.24825,7.10107,6.90432,10.9674,9.94216,10.1407,7.17051,8.19737,6.32657,7.78503
138,7.10107,7.78503,6.90432,10.9674,9.94216,10.1407,7.17051,8.19737,6.32657,7.24825,11.675
139,6.90432,11.675,10.9674,9.94216,10.1407,7.17051,8.19737,6.32657,7.24825,7.78503,9.59108
140,10.9674,9.59108,9.94216,10.1407,7.17051,8.19737,6.32657,7.24825,7.78503,11.675,7.39339
141,9.94216,7.39339,10.1407,7.17051,8.19737,6.32657,7.24825,7.78503,11.675,9.59108,8.06609
142,10.1407,8.06609,7.17051,8.19737,6.32657,7.24825,7.78503,11.675,9.59108,7.39339,10.1314
143,7.17051,10.1314,8.19737,6.32657,7.24825,7.78503,11.675,9.59108,7.39339,8.06609,5.67145
144,8.19737,5.67145,6.32657,7.24825,7.78503,11.675,9.59108,7.39339,8.06609,10.1314,4.98236
145,6.32657,4.98236,7.24825,7.78503,11.675,9.59108,7.39339,8.06609,10.1314,5.67145,10.6068
146,7.24825,10.6068,7.78503,11.675,9.59108,7.39339,8.06609,10.1314,5.67145,4.98236,9.19934
147,7.78503,9.19934,11.675,9.59108,7.39339,8.06609,10.1314,5.67145,4.98236,10.6068,9.64165
148,11.675,9.64165,9.59108,7.39339,8.06609,10.1314,5.67145,4.98236,10.6068,9.19934,9.41799
149,9.59108,9.41799,7.39339,8.06609,10.1314,5.67145,4.98236,10.6068,9.19934,9.64165,9.95995
150,7.39339,9.95995,8.06609,10.1314,5.67145,4.98236,10.6068,9.19934,9.64165,9.41799,10.0746
151,8.06609,10.0746,10.1314,5.67145,4.98236,10.6068,9.19934,9.64165,9.41799,9.95995,7.95664
152,10.1314,7.95664,5.67145,4.98236,10.6068,9.19934,9.64165,9.41799,9.95995,10.0746,6.77779
153,5.67145,6.77779,4.98236,10.6068,9.19934,9.64165,9.41799,9.95995,10.0746,7.95664,7.14194
154,4.98236,7.14194,10.6068,9.19934,9.64165,9.41799,9.95995,10.0746,7.95664,6.77779,5.91522
155,10.6068,5.91522,9.19934,9.64165,9.41799,9.95995,10.0746,7.95664,6.77779,7.14194,9.47598
156,9.19934,9.47598,9.64165,9.41799,9.95995,10.0746,7.95664,6.77779,7.14194,5.91522,9.78203
157,9.64165,9.78203,9.41799,9.95995,10.0746,7.95664,6.77779,7.14194,5.91522,9.47598,7.95331
158,9.41799,7.95331,9.95995,10.0746,7.95664,6.77779,7.14194,5.91522,9.47598,9.78203,8.94864
159,9.95995,8.94864,10.0746,7.95664,6.77779,7.14194,5.91522,9.47598,9.78203,7.95331,10.0807
160,10.0746,10.0807,7.95664,6.77779,7.14194,5.91522,9.47598,9.78203,7.95331,8.94864,10.9732
161,7.95664,10.9732,6.77779,7.14194,5.91522,9.47598,9.78203,7.95331,8.94864,10.0807,9.90439
162,6.77779,9.90439,7.14194,5.91522,9.47598,9.78203,7.95331,8.94864,10.0807,10.9732,9.18561
163,7.14194,9.18561,5.91522,9.47598,9.78203,7.95331,8.94864,10.0807,10.9732,9.90439,4.61462
164,5.91522,4.61462,9.47598,9.78203,7.95331,8.94864,10.0807,10.9732,9.90439,9.18561,6.85932
165,9.47598,6.85932,9.78203,7.95331,8.94864,10.0807,10.9732,9.90439,9.18561,4.61462,7.45757
166,9.78203,7.45757,7.95331,8.94864,10.0807,10.9732,9.90439,9.18561,4.61462,6.85932,8.2752
167,7.95331,8.2752,8.94864,10.0807,10.9732,9.90439,9.18561,4.61462,6.85932,7.45757,8.94109
168,8.94864,8.94109,10.0807,10.9732,9.90439,9.18561,4.61462,6.85932,7.45757,8.2752,7.42601
169,10.0807,7.42601,10.9732,9.90439,9.18561,4.61462,6.85932,7.45757,8.2752,8.94109,5.04852
170,10.9732,5.04852,9.90439,9.18561,4.61462,6.85932,7.45757,8.2752,8.94109,7.42601,4.3772
171,9.90439,4.3772,9.18561,4.61462,6.85932,7.45757,8.2752,8.94109,7.42601,5.04852,2.20176
172,9.18561,2.20176,4.61462,6.85932,7.45757,8.2752,8.94109,7.42601,5.04852,4.3772,2.0237
173,4.61462,2.0237,6.85932,7.45757,8.2752,8.94109,7.42601,5.04852,4.3772,2.20176,3.73382
174,6.85932,3.73382,7.45757,8.2752,8.94109,7.42601,5.04852,4.3772,2.20176,2.0237,4.94582
175,7.45757,4.94582,8.2752,8.94109,7.42601,5.04852,4.3772,2.20176,2.0237,3.73382,4.10475
176,8.2752,4.10475,8.94109,7.42601,5.04852,4.3772,2.20176,2.0237,3.73382,4.94582,2.53529
177,8.94109,2.53529,7.42601,5.04852,4.3772,2.20176,2.0237,3.73382,4.94582,4.10475,2.38604
178,7.42601,2.38604,5.04852,4.3772,2.20176,2.0237,3.73382,4.94582,4.10475,2.53529,2.84508
179,5.04852,2.84508,4.3772,2.20176,2.0237,3.73382,4.94582,4.10475,2.53529,2.38604,1.66705
180,4.3772,1.66705,2.20176,2.0237,3.73382,4.94582,4.10475,2.53529,2.38604,2.84508,2.62843
181,2.20176,2.62843,2.0237,3.73382,4.94582,4.10475,2.53529,2.38604,2.84508,1.66705,2.27838
182,2.0237,2.27838,3.73382,4.94582,4.10475,2.53529,2.38604,2.84508,1.66705,2.62843,2.59382
183,3.73382,2.59382,4.94582,4.10475,2.53529,2.38604,2.84508,1.66705,2.62843,2.27838,3.62908
184,4.94582,3.62908,4.10475,2.53529,2.38604,2.84508,1.66705,2.62843,2.27838,2.59382,0.93041
185,4.10475,0.93041,2.53529,2.38604,2.84508,1.66705,2.62843,2.27838,2.59382,3.62908,5.96713
186,2.53529,5.96713,2.38604,2.84508,1.66705,2.62843,2.27838,2.59382,3.62908,0.93041,4.05447
187,2.38604,4.05447,2.84508,1.66705,2.62843,2.27838,2.59382,3.62908,0.93041,5.96713,5.81993
188,2.84508,5.81993,1.66705,2.62843,2.27838,2.59382,3.62908,0.93041,5.96713,4.05447,7.77473
189,1.66705,7.77473,2.62843,2.27838,2.59382,3.62908,0.93041,5.96713,4.05447,5.81993,9.60051
190,2.62843,9.60051,2.27838,2.59382,3.62908,0.93041,5.96713,4.05447,5.81993,7.77473,6.74515
191,2.27838,6.74515,2.59382,3.62908,0.93041,5.96713,4.05447,5.81993,7.77473,9.60051,8.55074
192,2.59382,8.55074,3.62908,0.93041,5.96713,4.05447,5.81993,7.77473,9.60051,6.74515,10.0835
193,3.62908,10.0835,0.93041,5.96713,4.05447,5.81993,7.77473,9.60051,6.74515,8.55074,8.57632
194,0.93041,8.57632,5.96713,4.05447,5.81993,7.77473,9.60051,6.74515,8.55074,10.0835,7.34289
195,5.96713,7.34289,4.05447,5.81993,7.77473,9.60051,6.74515,8.55074,10.0835,8.57632,6.25388
196,4.05447,6.25388,5.81993,7.77473,9.60051,6.74515,8.55074,10.0835,8.57632,7.34289,7.36817
197,5.81993,7.36817,7.77473,9.60051,6.74515,8.55074,10.0835,8.57632,7.34289,6.25388,10.1568
198,7.77473,10.1568,9.60051,6.74515,8.55074,10.0835,8.57632,7.34289,6.25388,7.36817,12.6333
199,9.60051,12.6333,6.74515,8.55074,10.0835,8.57632,7.34289,6.25388,7.36817,10.1568,11.3889
200,6.74515,11.3889,8.55074,10.0835,8.57632,7.34289,6.25388,7.36817,10.1568,12.6333,7.69398
201,8.55074,7.69398,10.0835,8.57632,7.34289,6.25388,7.36817,10.1568,12.6333,11.3889,7.82433
202,10.0835,7.82433,8.57632,7.34289,6.25388,7.36817,10.1568,12.6333,11.3889,7.69398,12.6525
203,8.57632,12.6525,7.34289,6.25388,7.36817,10.1568,12.6333,11.3889,7.69398,7.82433,13.0431
204,7.34289,13.0431,6.25388,7.36817,10.1568,12.6333,11.3889,7.69398,7.82433,12.6525,13.2576
205,6.25388,13.2576,7.36817,10.1568,12.6333,11.3889,7.69398,7.82433,12.6525,13.0431,11.232
206,7.36817,11.232,10.1568,12.6333,11.3889,7.69398,7.82433,12.6525,13.0431,13.2576,11.4155
207,10.1568,11.4155,12.6333,11.3889,7.69398,7.82433,12.6525,13.0431,13.2576,11.232,11.9564
208,12.6333,11.9564,11.3889,7.69398,7.82433,12.6525,13.0431,13.2576,11.232,11.4155,9.48454
209,11.3889,9.48454,7.69398,7.82433,12.6525,13.0431,13.2576,11.232,11.4155,11.9564,5.97134
210,7.69398,5.97134,7.82433,12.6525,13.0431,13.2576,11.232,11.4155,11.9564,9.48454,7.07529
211,7.82433,7.07529,12.6525,13.0431,13.2576,11.232,11.4155,11.9564,9.48454,5.97134,8.20728
212,12.6525,8.20728,13.0431,13.2576,11.232,11.4155,11.9564,9.48454,5.97134,7.07529,10.1628
213,13.0431,10.1628,13.2576,11.232,11.4155,11.9564,9.48454,5.97134,7.07529,8.20728,11.0054
214,13.2576,11.0054,11.232,11.4155,11.9564,9.48454,5.97134,7.07529,8.20728,10.1628,12.4271
215,11.232,12.4271,11.4155,11.9564,9.48454,5.97134,7.07529,8.20728,10.1628,11.0054,13.1609
216,11.4155,13.1609,11.9564,9.48454,5.97134,7.07529,8.20728,10.1628,11.0054,12.4271,11.4894
217,11.9564,11.4894,9.48454,5.97134,7.07529,8.20728,10.1628,11.0054,12.4271,13.1609,11.1293
218,9.48454,11.1293,5.97134,7.07529,8.20728,10.1628,11.0054,12.4271,13.1609,11.4894,7.90292
